p-0.04_11.0202_0 dE= 0.01175
p+0.04_11.0202_0 dE= 0.01141
p-0.04_11.0202_1 dE= 0.01094
p+0.04_11.0202_1 dE= 0.01084
actual force   predicted force   difference
-0.02118 -0.01276 -0.00843
0.00278 0.00250 0.00028
-0.02482 -0.00572 -0.01911
-0.00946 0.00155 -0.01100
-0.00133 -0.00040 -0.00093
-0.00135 0.00000 -0.00135
-0.02240 0.00000 -0.02240
0.00105 0.00000 0.00105
0.01170 -0.00427 0.01597
0.01141 -0.00182 0.01322
-0.00011 0.00067 -0.00077
-0.02161 -0.00241 -0.01921
0.01218 0.00165 0.01053
-0.00280 -0.00159 -0.00121
-0.00715 -0.00891 0.00176
-0.00166 -0.00133 -0.00033
0.00371 0.00356 0.00016
0.00907 0.00998 -0.00092
-0.00017 -0.00112 0.00094
0.00295 0.00350 -0.00056
0.00228 0.00000 0.00228
0.01794 0.00000 0.01794
-0.00017 0.00000 -0.00017
0.02374 0.00265 0.02110
-0.01183 0.00008 -0.01191
-0.00519 -0.00488 -0.00031
-0.02694 -0.00356 -0.02338
0.00607 0.01245 -0.00638
-0.00805 -0.00895 0.00089
-0.00899 -0.00711 -0.00189
-0.01829 0.00449 -0.02278
-0.00380 -0.00341 -0.00038
0.01999 0.00000 0.01999
0.00882 0.00000 0.00882
0.00204 0.00000 0.00204
-0.01627 0.00074 -0.01702
0.01576 0.00687 0.00889
-0.00048 -0.00116 0.00068
-0.00283 -0.00454 0.00171
0.00637 0.00625 0.00013
0.00274 0.00356 -0.00082
0.00513 0.00596 -0.00083
0.01613 0.01511 0.00102
-0.00821 -0.00809 -0.00012
0.04882 0.04379 0.00503
0.03511 0.01362 0.02148
-0.00274 -0.00250 -0.00023
0.02695 0.00724 0.01971
-0.01653 -0.00418 -0.01235
0.00091 0.00040 0.00051
-0.00586 0.01009 -0.01596
-0.05942 -0.04473 -0.01469
-0.00277 -0.00250 -0.00027
0.00092 -0.00015 0.00107
-0.09577 -0.06724 -0.02853
0.08829 0.07826 0.01003
0.08148 0.05816 0.02332
0.04761 0.03375 0.01386
0.08756 0.07827 0.00929
-0.02144 -0.00373 -0.01770
0.01259 0.00216 0.01043
-0.00123 -0.00009 -0.00114
-0.32743 -0.33030 0.00287
0.18908 0.19067 -0.00159
-0.38886 -0.38983 0.00096
0.01536 0.01613 -0.00077
-0.00915 -0.00931 0.00016
0.01438 0.01389 0.00049
0.00014 0.00000 0.00014
0.02233 0.00000 0.02233
-0.00167 0.00000 -0.00167
0.02740 0.00727 0.02014
-0.01536 -0.00420 -0.01116
0.00036 0.00001 0.00036
-0.02089 0.00000 -0.02089
-0.01144 0.00000 -0.01144
-0.00088 0.00000 -0.00088
-0.00303 -0.00248 -0.00055
-0.02195 0.00176 -0.02371
-0.00074 -0.00088 0.00014
0.01846 0.00000 0.01846
0.01262 0.00000 0.01262
-0.00349 0.00000 -0.00349
-0.01900 0.00000 -0.01900
0.01231 0.00000 0.01231
0.00071 0.00000 0.00071
0.00228 0.00000 0.00228
-0.00199 0.00000 -0.00199
-0.00248 0.00000 -0.00248
-0.00050 0.00000 -0.00050
0.00008 0.00000 0.00008
0.00550 0.00000 0.00550
0.00555 0.00420 0.00135
0.01659 -0.00418 0.02077
0.00087 0.00040 0.00047
0.01125 -0.00747 0.01872
-0.02685 -0.01258 -0.01427
-0.00138 -0.00250 0.00112
0.00641 0.02622 -0.01981
-0.02698 -0.01852 -0.00846
-0.00182 -0.00250 0.00068
-0.00044 0.00056 -0.00100
-0.02631 -0.00461 -0.02170
-0.00143 -0.00067 -0.00076
0.01832 0.00000 0.01832
0.01105 0.00000 0.01105
0.00083 0.00000 0.00083
-0.02160 0.00000 -0.02160
0.01288 0.00000 0.01288
-0.00231 0.00000 -0.00231
0.00552 0.00331 0.00222
-0.01022 -0.00838 -0.00183
-0.00276 -0.00356 0.00080
-0.00704 -0.00596 -0.00108
0.00925 0.00808 0.00117
-0.00333 -0.00350 0.00017
0.00989 0.00447 0.00542
0.02314 0.00360 0.01954
0.00401 0.00084 0.00317
0.01370 -0.00491 0.01861
-0.01751 -0.00491 -0.01260
0.00568 0.00491 0.00077
-0.01743 0.00000 -0.01743
-0.00980 0.00000 -0.00980
-0.00084 0.00000 -0.00084
-0.00199 0.00000 -0.00199
-0.02156 0.00000 -0.02156
0.00016 0.00000 0.00016
0.01234 0.00000 0.01234
0.01024 0.00000 0.01024
-0.00553 0.00000 -0.00553
-0.01041 0.00558 -0.01599
0.01466 0.00408 0.01058
0.00279 0.00116 0.00163
0.00926 0.00768 0.00158
-0.00269 -0.00081 -0.00188
-0.00377 -0.00356 -0.00021
-0.00384 0.00000 -0.00384
0.00749 0.00000 0.00749
0.00082 0.00000 0.00082
0.00538 0.00991 -0.00453
0.01902 -0.00112 0.02013
0.00739 0.00893 -0.00154
0.02077 0.00000 0.02077
-0.00861 0.00000 -0.00861
0.00042 0.00000 0.00042
-0.01019 0.00592 -0.01611
-0.02344 -0.00802 -0.01541
0.00772 0.00893 -0.00121
-0.00100 0.00000 -0.00100
-0.02074 0.00000 -0.02074
-0.00061 0.00000 -0.00061
0.01743 0.00000 0.01743
0.01009 0.00000 0.01009
0.00075 0.00000 0.00075
-0.02085 0.00000 -0.02085
0.01308 0.00000 0.01308
0.00020 0.00000 0.00020
-0.00015 -0.00288 0.00273
0.00174 0.00166 0.00008
0.01169 0.01154 0.00015
0.00121 0.00000 0.00121
-0.00119 0.00000 -0.00119
0.00088 0.00000 0.00088
0.00909 0.01257 -0.00348
0.02542 0.00314 0.02228
0.00762 0.00895 -0.00132
0.02005 -0.00126 0.02131
-0.00927 0.00233 -0.01159
0.00527 0.00488 0.00039
-0.01802 0.00000 -0.01802
-0.01254 0.00000 -0.01254
-0.00018 0.00000 -0.00018
-0.00182 0.00000 -0.00182
-0.02077 0.00000 -0.02077
-0.00027 0.00000 -0.00027
0.02778 0.00744 0.02033
0.00788 -0.00391 0.01179
0.00428 0.00342 0.00086
-0.02669 0.00000 -0.02669
0.01285 0.00000 0.01285
-0.00584 0.00000 -0.00584
-0.00003 0.00000 -0.00003
-0.00136 0.00000 -0.00136
-0.00181 0.00000 -0.00181
0.00841 0.01011 -0.00169
0.01259 0.01272 -0.00013
0.00876 0.00809 0.00067
0.00130 0.00000 0.00130
0.01918 0.00000 0.01918
-0.00055 0.00000 -0.00055
0.02271 0.00180 0.02091
-0.00565 0.00671 -0.01236
0.00610 0.00491 0.00119
-0.02147 -0.00088 -0.02058
-0.01338 -0.00567 -0.00771
0.00318 0.00084 0.00234
-0.00059 0.00000 -0.00059
-0.02026 0.00000 -0.02026
-0.00269 0.00000 -0.00269
0.01781 0.00000 0.01781
0.01001 0.00000 0.01001
0.00043 0.00000 0.00043
-0.01592 0.00264 -0.01855
0.01006 -0.00126 0.01132
0.00083 0.00159 -0.00076
0.00051 0.00000 0.00051
0.00207 0.00000 0.00207
-0.00304 0.00000 -0.00304
-0.00743 0.00000 -0.00743
-0.00059 0.00000 -0.00059
0.00161 0.00000 0.00161
0.00396 0.00351 0.00045
0.01661 -0.00420 0.02080
0.00115 0.00001 0.00115
0.02048 0.00000 0.02048
-0.01172 0.00000 -0.01172
-0.00188 0.00000 -0.00188
-0.01593 0.00000 -0.01593
-0.00913 0.00000 -0.00913
-0.00117 0.00000 -0.00117
0.00065 0.00000 0.00065
-0.01834 0.00000 -0.01834
-0.00423 0.00000 -0.00423
0.01879 0.00061 0.01818
0.00639 -0.00434 0.01073
0.00436 0.00363 0.00073
-0.02018 0.00000 -0.02018
0.01289 0.00000 0.01289
-0.00031 0.00000 -0.00031
0.00083 -0.00107 0.00190
-0.00202 -0.00081 -0.00121
-0.00317 -0.00356 0.00038
0.00012 0.00000 0.00012
-0.00003 0.00000 -0.00003
0.00574 0.00000 0.00574
0.00017 0.00000 0.00017
0.01926 0.00000 0.01926
-0.00140 0.00000 -0.00140
0.01918 0.00000 0.01918
-0.01120 0.00000 -0.01120
-0.00112 0.00000 -0.00112
-0.01218 0.00539 -0.01757
-0.01213 -0.00094 -0.01119
-0.00026 0.00001 -0.00027
0.00354 0.00406 -0.00052
-0.01952 0.00164 -0.02116
0.00466 0.00363 0.00103
0.01342 -0.00276 0.01619
0.01019 0.00127 0.00892
-0.00096 -0.00088 -0.00007
-0.02177 0.00000 -0.02177
0.01034 0.00000 0.01034
-0.00155 0.00000 -0.00155
0.00301 0.00017 0.00285
0.00102 0.00133 -0.00031
-0.00330 -0.00356 0.00025
-0.00024 0.00000 -0.00024
0.00030 0.00000 0.00030
0.00564 0.00000 0.00564
0.00841 0.00181 0.00660
0.01884 -0.00157 0.02041
0.00295 0.00086 0.00209
0.02044 0.00000 0.02044
-0.01380 0.00000 -0.01380
-0.00115 0.00000 -0.00115
-0.01715 0.00227 -0.01942
-0.00706 -0.00078 -0.00628
0.00213 0.00086 0.00127
0.00064 -0.00015 0.00079
0.00318 0.02529 -0.02211
0.02508 0.02603 -0.00095
-0.00272 -0.02197 0.01926
-0.00132 -0.01251 0.01119
0.02422 0.02603 -0.00181
0.04849 0.07640 -0.02791
-0.02871 -0.04411 0.01540
0.09214 0.10438 -0.01224
-0.00136 -0.00288 0.00152
-0.00062 0.00166 -0.00228
0.01216 0.01154 0.00062
-0.00515 -0.00396 -0.00119
0.00402 0.00228 0.00173
-0.00910 -0.00930 0.00021
0.02662 0.02915 -0.00253
0.00630 -0.01345 0.01975
-0.00217 -0.00250 0.00033
0.03017 0.00717 0.02300
0.00363 0.01276 -0.00913
-0.00182 -0.00250 0.00068
-0.01339 0.00572 -0.01911
-0.01127 -0.00155 -0.00972
0.00124 0.00040 0.00084
-0.00056 0.00000 -0.00056
-0.02083 0.00000 -0.02083
-0.00104 0.00000 -0.00104
0.02293 0.00427 0.01866
0.01261 0.00182 0.01080
0.00026 -0.00067 0.00093
-0.01761 0.00241 -0.02002
0.01090 -0.00165 0.01255
0.00260 0.00159 0.00101
0.01058 0.00892 0.00166
0.00081 0.00133 -0.00051
-0.00328 -0.00356 0.00027
-0.01006 -0.00998 -0.00008
0.00116 0.00112 0.00004
-0.00283 -0.00350 0.00067
-0.00125 0.00000 -0.00125
0.02231 0.00000 0.02231
-0.00028 0.00000 -0.00028
0.01782 -0.00265 0.02047
-0.01040 -0.00007 -0.01032
0.00453 0.00488 -0.00035
-0.01144 0.00356 -0.01500
-0.02680 -0.01246 -0.01435
0.00781 0.00895 -0.00114
0.00634 0.00711 -0.00077
-0.02411 -0.00449 -0.01962
0.00283 0.00342 -0.00058
0.01480 0.00000 0.01480
0.01471 0.00000 0.01471
-0.00215 0.00000 -0.00215
-0.02251 -0.00074 -0.02177
0.00585 -0.00687 0.01271
0.00108 0.00116 -0.00008
0.00727 0.00454 0.00273
-0.00763 -0.00625 -0.00138
-0.00264 -0.00356 0.00091
-0.00660 -0.00596 -0.00064
-0.01435 -0.01511 0.00076
0.00831 0.00809 0.00022
end
Phonon frequencies:
4645457799270.40527
4640842108550.67383
4674260322384.96875
4254124409901.04980
4233661811490.03760
4421854155907.35449
4868360864229.01758
4905515207295.89844
5093233624949.91309
3720817296563.46973
3628749106899.38574
3318940920186.42090
3157438657279.41260
2988599371839.99609
5277911904081.21289
5960083500058.63867
5982548960382.42480
6236551507907.06055
6261283650203.56836
6162629431813.58203
2152838838489.73218
1260179808817.28149
6412825712517.88867
1052788294349.63574
4807281522373.81445
4762536036324.88086
4585699467842.59668
4634743283099.53613
4485595519914.72363
4872391124568.95410
4337253799391.68359
4139540324885.67139
5132455615942.43555
5180749823017.73926
3717631988215.94678
3618796904309.62939
3543081191795.33154
3359582501186.95117
3089580920300.22266
2910600473055.95947
5838828086697.82227
5905803096456.66406
6120054199991.77148
6196062534174.78516
6295298872172.67090
6368895491426.05859
2100217069830.73828
1781724522271.73950
4432680988156.65430
4490400666175.74219
4329653482348.01562
4593739374852.64844
4857397405222.73145
4872627840271.86230
4767536679038.10840
4176406430366.32275
4046937192468.17480
3872507886379.43506
5129994805871.67480
5151033272158.97070
3509932328134.17041
3474129901927.85791
2735408915871.34766
2693000376144.92676
2449315419416.83105
5800063260739.88574
2202930649927.29297
5888829208979.79883
6116819247131.97363
6139437719337.66602
6279209963124.18945
6390768327714.09766
4608461814199.58008
4634963452551.55566
4721357217856.79883
4518820654254.40039
4800252910079.23633
4883564625262.09863
4308857112842.04199
5117664311203.42871
4180858437610.78271
3506044174387.61865
3639602839751.48877
3424784278764.86719
3208518279573.12158
3016038590352.33740
2906380499622.45703
5240830066209.36621
5899215568123.80078
5939802182347.69141
1687803722890.04053
6136632346143.04102
6240192097860.50293
6313173718023.62500
6351576478631.38770
1381800138688.14331
4666851113888.12695
4664921810973.76953
4650759104875.32812
4919705923250.35840
4904819824778.54297
4212887275156.74170
4229099841079.62158
4390082121220.96582
3763795488791.23828
3725230069543.06787
5071862085725.07617
3160853238224.06201
3209828621464.79785
2929614826609.83496
5292819040519.04883
6003367208960.76465
6213529859170.66113
6218380344973.43555
6017109875527.09766
6183153083501.72949
943703613288.69641
853197738908.50024
1557073788312.46753
6455955950895.97266
4634744781277.51270
4585699872369.02246
4762530051999.89746
4807283674150.13281
4485598097812.02441
4872391674761.90723
4337252747701.72705
4139541339183.24219
5132455909749.24902
5180750341990.24805
3618794226054.37744
3717631623721.53857
3543080458610.34180
3359580255479.44775
3089580135862.94727
2910597360488.66406
5838830835419.26074
5905795834292.44629
6120051484064.62207
6196068417023.43848
6295302082027.05078
6368893516529.52637
2100225744982.92139
1781724800964.36694
4319754315648.05957
4306781623084.41797
4250958710128.87061
4205430861266.22705
4528510338004.82227
4589383376996.22754
4083665161471.45752
4876927277214.50293
4891575531753.47656
4793669915360.14258
5027430255765.32227
5166749082489.53320
3020245142818.71094
2989199186755.43457
3128651248596.93213
2837604564707.32129
2779043539843.90283
5865938170948.69629
2430591931993.26172
5921403493575.71484
6014545535256.85742
6135745661679.53320
6190385028274.27539
6444931843481.64453
4869546609306.20996
4865087943140.68066
4558784157537.01074
4610675723335.47266
4759589237586.85840
4398773353880.16113
4342194606444.89453
4209994402827.17285
5105259355307.30957
5155156391864.92090
3977344316025.73828
3916941830122.14160
3295239626469.72559
3243916439988.48730
3000193569847.36475
2929684162739.68213
5849350908621.13867
5892454978235.17188
6101735446000.00488
6122395145663.08789
2451042148269.60352
6249525811515.67676
2102744783037.24805
6415583611268.15332
4754361374209.09082
4763149505837.90527
4554594470603.40527
4565556119230.61914
4652665407032.05469
4893607950781.76562
4316795467193.32324
3359432611773.78564
3677032854866.40137
3548409709700.49707
3298896798929.99902
4128917531601.22510
3165364746029.59131
2917978127116.82666
5119545716437.72266
5222347028178.54688
5859696873552.96680
1818239831219.39453
5931329865549.80957
6286990023235.87695
6131110445946.37012
6260166437717.74121
6351045088775.30957
1528590321658.04907
4635011209742.54102
4608471764106.54980
4721379410194.73926
4518861555258.06641
4800274327917.48438
4883529221352.02734
4308917102610.52148
4180931946410.69580
5117554004822.62207
3505988036886.63965
3639547150805.84082
3425100146085.02002
3208451870510.85596
3016068822197.50537
2906146630860.01807
5240829232721.61133
5899201907154.58789
5939794478855.28711
6136592821343.67578
6240210559871.95703
6313189029214.04785
6351634072470.88770
1687789774333.00122
1381398947469.24536
4857399389554.95410
4872629718766.50781
4767532667201.60156
4490399720037.63477
4432680918753.38965
4593740903117.25488
4329650772108.66162
4176402306008.67920
4046938139746.90527
5129995449937.32520
5151033426143.12695
3872509599308.10596
3509932574285.45459
3474127759061.71484
2693005599466.73438
2735419423925.97119
2449307752961.40088
2202927973252.86523
5800066525540.16113
5888825128125.11328
6139442605006.89746
6116816163801.35645
6279221225792.86914
6390755258618.74902
4865091493978.43945
4869543239373.52441
4759586271937.24121
4610677473989.02539
4558778886960.28613
4398770723474.26172
4342190748789.71777
4209992682173.70947
5105260099062.22559
5155158751472.52832
3977332766043.40723
3916957736241.82422
3243927148171.11182
3295239806355.07666
3000189745631.16357
2929682917556.99316
2451051400931.28027
5849362009857.42871
5892452603248.89160
6101740346519.77441
6122387604991.32812
6249530380289.03613
2102738614521.33813
6415573705231.87793
4869372015140.43262
4873594772916.17480
4469406023062.56055
4315975107910.60742
4292891012647.58887
4385392976557.07422
4575838553274.31543
4751747456740.69727
3999629746024.92334
3613785122574.12744
3602437840871.62402
3819719076245.62354
5148033589692.29004
5145113727611.86816
2546961978886.57471
2547740706237.32178
2512086619064.05859
5776057112964.96191
2312094666413.42529
5883219805614.84570
6128687448944.33496
6141217339936.29785
6315183513086.21289
6360674824948.48730
4610647031465.73145
4558734040548.98633
4865121484511.71191
4869574303579.34473
4759639010099.23438
4398834342924.34570
4342322844812.22070
4209769164500.96094
5105283874491.49414
3977284657838.56006
3916889239501.94971
5155097004188.04297
3244141284393.95898
3295575073252.56543
3000040644142.00879
2929634646118.84863
5849330816269.37891
5892413890276.93750
6101780433891.39258
6122376048140.54688
6249562404678.67773
2450986687163.52637
6415586276432.07715
2102474424871.98291
4329677153086.23291
4432644134441.42676
4490412960726.84180
4593786078054.20020
4872603441752.00098
4857357250426.07812
4767644594191.15918
4176322463504.90723
4047034040117.24365
3872479446860.97070
5129981979658.62305
5151036190264.92285
3509773753589.72705
3474026405837.02100
2735636419520.27246
2693369285574.93994
2449317158840.94482
2202452222972.34375
5800070028708.75879
5888830142567.71387
6116741920687.57422
6139507743433.45117
6279203416630.18848
6390782718001.31641
4634963467706.95703
4608456671328.53125
4721357378907.29590
4518818136944.91113
4800253264720.85254
4308859098068.67285
4883565417609.16406
4180858009187.92920
5117663571791.27148
3506052817785.36816
3639604938402.27490
3424786741517.46240
3208518440891.04248
3016049307486.03076
2906369562724.84033
5240829941423.75391
5899230922010.62207
5939810805274.03027
6136624454976.04785
6240201095968.66699
6313150384903.05469
6351574202988.81543
1687797425834.76392
1381798089760.35278
4754354802222.84863
4554602086179.60742
4565554187932.84473
4763147548631.30957
4652655943091.18262
4893609046053.10059
4316786314126.34131
3677033150577.32324
3359428579359.17773
3548456761742.24951
3298893642012.20020
4128917506136.20361
3165344397387.71289
5119544963764.96191
2917968729213.89307
5222350310649.70020
5859724424697.99609
5931338896067.87988
6286968302574.01855
6260174874309.36328
6131099615373.80469
6351034492222.73047
1818264974701.92529
1528579965615.64893
4865128245192.75488
4869569833109.30859
4610648245997.95215
4558724472436.89258
4759633367878.43262
4398831535070.84863
4342317307837.77100
4209764737540.98096
3977270428144.41846
3916917222986.66504
5105284117945.41016
5155100433556.15820
3295575452381.72705
3244155121740.50586
3000037012923.98877
2929632631667.32666
2450997820503.41748
5849347525008.43555
5892408923152.57324
6101788400938.33301
6122364654139.19238
6249570783784.20117
2102465296037.42261
6415571090700.54297
4306631061714.88818
4319724503126.19189
4251163687946.04053
4205417166643.42920
4528626970017.06055
4589287855646.54395
4876854511231.78906
4891570432177.87695
4793707578616.07520
4083738977594.70654
5027393525420.86523
5166794260397.96582
3020237031299.19287
2988820562497.51807
3128648757189.56055
2779114284338.97363
2837411668494.53369
2431116012402.98340
5865949365165.01953
5921479055057.30078
6014461505059.28125
6135810771187.65527
6190315026057.85547
6444930232221.04883
4585675071485.58984
4634784796065.90527
4485540888175.45117
4762439778612.89453
4807233010810.25293
4872368216311.22461
4337134921780.00977
4139655724465.12109
5132600010897.26465
5180722120043.15137
3619018827239.15869
3717728785802.27100
3542915151043.50244
3359588236770.00195
3089173968580.65430
2910591020015.84521
5838852532307.98535
5905839432805.72461
6120121695136.32129
6195971681377.02734
6295244519129.31738
6368884962837.59570
2100266598754.78101
1782393383561.48340
4664923970375.41992
4666847271425.27637
4650760104987.63184
4919705839005.19531
4904825181937.66113
4212881098292.90381
4229101813327.96338
4390085519074.29150
3763795617581.03467
5071855594810.06543
3725231007721.59570
3160850523958.44092
3209850975786.33105
2929612123467.07080
5292818237271.92188
6003396320612.65625
6213503039320.78223
6017122883957.65039
6218368415885.99023
6183147491040.98730
943724271268.66821
853206078505.12000
1557037757535.57544
6455957484696.86035
4608461457191.38379
4635017268224.15918
4721379879899.52246
4800274348123.72266
4518857714363.77637
4883530318357.56250
4308915931170.71289
4180931469082.22510
5117552431689.59766
3506005146288.30713
3425104245745.38672
3639550579080.74512
3208453099385.61670
3016081301344.51709
5240828479428.89648
2906134248195.86133
5899217819542.60742
5939812513587.39453
6240225492452.00000
6136582314646.85059
6313152014764.57812
6351632355372.48438
1687777635312.39795
1381396076687.88647
4490409245428.15039
4432643211570.11328
4593783244644.70801
4329669904617.24463
4857362562854.44922
4872608484318.19336
4767641440215.59668
4176316075253.70166
4047038866999.30322
5129979952649.66895
5151036431438.97754
3872490731307.68311
3509778152006.33740
3474022657434.04346
2735658399652.93750
2693379947078.19971
2449294112003.96924
2202446152688.16309
5800067582934.81055
5888827479516.95996
6139520454805.07812
6116737723836.70605
6279226772471.32520
6390754444012.07617
4634791547423.13867
4585674780329.72949
4807244844893.28320
4762423783881.40234
4872368817504.45996
4485545806647.36523
4337126563455.02588
4139660894568.69434
5180722959181.71289
5132599082348.53418
3717730403906.35693
3619013655604.30469
3542913006270.84961
3359588841307.67822
3089171052791.98486
2910569890448.62744
5838848460905.53027
5905822331322.87012
6120115785497.42285
6195995662735.10449
6368883095148.01465
6295249302540.62793
2100297513667.94775
1782394617614.54858
4645373217749.08594
4640848019854.60449
4674213830400.33496
4868400165479.40625
4905515899006.40332
4421826834092.32617
4254062010239.55518
4233493878703.26025
5093418641295.96191
3720754251261.96289
3628531872568.41846
3319022072508.20801
3157443692513.22168
5277925221677.20996
2988628295081.34570
5960101974691.54590
5982554166961.71875
6236526600263.15234
6261278802071.91016
6162666604890.95410
2153328823078.26953
1260221548622.68848
6412750910327.58984
1053083923976.31763
4670392923486.07812
4670242941607.66602
4534421236333.10645
4508071660101.62402
4768453389533.76465
3509928500002.82520
3562348447279.44189
3451475410152.45215
3638481606463.39258
3295903502891.20068
3285587529841.88818
3815153658442.88184
3978268165669.56641
4155938791460.09863
5009126647667.15137
5311575630545.67969
2287908140487.91699
2154183639711.58496
5998842044276.24609
5995666765162.21582
6239591269413.68066
6227653175253.54102
6373531757742.41797
6497791253666.53613
3657306910328.43311
3618721535980.99316
3868831245392.70654
3989721845930.49316
4096067958926.70703
4255418056811.15430
4580870138486.43066
4518983162249.83203
4711754190523.31348
4795070733355.47559
4888758211336.54590
3362493215141.93799
3227992227093.41553
3013326003907.05176
5156811019363.40430
2787980403875.80078
5272055641803.61426
2376030180550.62744
5838426961047.33691
5945297924955.12109
6123464562310.55273
6268906063545.47363
6373302319506.52246
6478639201211.93164
4155631983955.10449
4268500207864.90771
4071902157121.42676
4481504074507.38184
3886794644001.90479
3706232952702.57910
4699425485198.14160
4761827559693.55957
4870453778960.70801
4934099706372.65723
3603035160020.17041
5105085800974.44629
3184769059765.43066
3239727978742.01221
3022538222835.59326
5311591442433.10254
2791571927812.16162
2555507023692.14062
5779327444790.57715
5929030504905.78418
6060458267668.29980
6275890236323.46094
6382726356001.97070
6480288461466.95898
3583489393121.10400
3653217973818.32715
3779581314345.21533
3849162175389.27979
3441996012305.81348
4001583674795.43652
4211747824944.77637
4446738782042.96387
4585869384322.24316
4703481910399.71582
4735272775198.56543
4787791117424.69629
3269799985311.57617
3195873052422.99609
5113380656733.84473
5278443067765.05566
2526273171185.29541
2243536916184.08447
5972654617032.39453
5924791710569.53027
6191621766921.38770
6257160385287.51465
6366104264132.07324
6480993693721.55371
4618843790266.46973
4623001841912.76953
4597068057804.19531
4507158586450.68652
4794792494629.27246
3984172327923.19580
3554878526419.76025
3448565500479.28613
3572105274508.88818
3439666436531.17773
3877317085253.56885
4089452406044.69922
3270745948860.24463
3225401021004.87012
4913138328416.09375
5328395685118.03613
2142917707757.32104
2100160125550.54785
6019440013243.20410
6027332106322.87598
6228114468479.32227
6232564367788.22949
6386578579701.30957
6516989389696.38281
3657301879128.13037
3618722717335.80762
3868828471811.26709
3989722264298.26709
4096067805975.11816
4255418851369.04883
4518984731398.30273
4580869699365.48535
4711752923575.57715
4795069540500.15430
3362495427239.98633
4888759035640.20801
3227995277319.78174
3013322899030.22168
5156811568279.65332
5272056013807.26855
2787986032925.19092
2376026359465.31787
5838427459671.40527
5945292391152.40527
6123470822927.35156
6268902544112.44531
6373299433516.66113
6478644012209.73145
4239457799593.72754
4257066959508.31787
4116671281865.71680
4566171854127.67090
4538585715301.77344
4767569569120.26270
3703717407088.78809
3785256368614.26807
3523517191771.63330
3392355226274.12207
3247882159110.08594
4979012497140.50781
5046448372437.05664
5173141640563.67969
5198041185062.97754
2914147954227.61523
2836884629173.49609
2642928279982.73975
5773365932797.13770
5886302911556.59082
6034207354638.34473
6393045986198.21875
6410910511380.75195
6356326385649.66992
4059671431816.29834
4188259132270.61475
4253267196066.86816
4540695240244.86035
4601509171647.59668
4732310602736.73242
3848602062114.70557
3650294890207.21875
3592336558408.43115
3396774249003.91797
4953730689436.91895
4894615153238.32129
3091031694527.53516
3017435419482.44971
2910193664726.54443
5170924194584.85059
5253578282633.37109
2492541455229.63232
5765346378396.40625
5970997198642.20410
6033089545879.35352
6314321226317.28223
6383250206252.80273
6451305894884.89941
3673857971315.55371
4006891620757.98047
3805095089698.78906
3942713462892.58984
3625518224633.66992
3370331901655.85205
3279952532621.23730
4710606975517.55469
4761791709391.75000
4576137940769.55566
4238210729202.60107
4458213414384.10742
4816764181560.57324
3123745977494.99561
5132401257426.67871
5279844487296.72656
2605831199183.30566
5919921548392.73438
5929549888476.95703
2296352673008.36230
6235377835736.10645
6191786669455.92285
6368501592467.92676
6485918435661.97656
4703497027084.70801
4735205764648.24414
4585903989678.54297
4787799955972.13281
4446726825392.19336
4211621977181.39697
4001597954634.77539
3849052633491.29395
3779499286695.47363
3653262084299.90234
3583391829314.58203
3442019325589.97266
3269857420412.52637
3195991772141.04102
5113306086973.16504
5278430145688.97266
2526273928331.26025
2243716626480.71289
5924799565643.34180
5972664682471.05273
6191663632429.77539
6257211924378.23535
6366104892437.69727
6481023215726.25391
4155634790485.28613
4071905591238.70020
4268498368061.29248
3886788667653.35742
3706229811760.45312
4481503015608.43066
4699427736652.34863
4761825798370.02246
4870453087764.63770
4934099630779.10742
3603034868484.72607
5105085708031.56445
3184779392171.03418
3239735093108.36230
3022533118383.70166
5311592255653.92188
2791567989780.57373
2555506831809.77979
5779331393389.52344
5929028940957.55664
6060469522397.90918
6275877942174.22852
6382721870201.92383
6480289710088.08105
3592338315606.39746
3650299926136.42773
3848591659823.63672
4059678290665.55908
4188259114282.31055
4253265011722.29150
3396773153063.72510
4540696079885.02734
4601510938738.33496
4732306653140.89746
4894614898176.63672
4953727465910.83691
3091031112329.78174
3017439739598.83252
2910205729985.75146
5170929866194.94434
5253579387468.03418
2492530570986.28760
5765346622581.94141
5971013527667.20996
6033091828438.47852
6314304931313.84766
6383248084428.76758
6451301414977.42285
4819050614484.50781
4825062369574.00684
4780162366852.33594
4879134238984.19238
4144766752087.27393
4450713970528.97168
4075913622936.38037
4271495197327.77100
3746834980363.16455
3910928249921.26953
3077206738116.27734
3076114386319.96582
3270818252616.19336
3570337860746.48242
5082644123069.97852
2706365017856.85205
2628562511857.81543
5334859480693.24219
5853902749784.54492
5827427013600.73242
6238758051201.95215
6100070049912.34766
6389507648286.98242
6492259984839.51562
4188152226537.49658
4253267269049.80713
4059688526561.63135
4540716950883.83008
4601512505008.53320
4732288262300.12500
3848736044139.79443
3650129092277.83838
3592404390929.41162
4894532633111.23633
4953738557801.09570
3396687123418.94434
3091240407995.40771
3017407196563.01611
5170845834480.88574
2910176966404.97266
5253640130064.39258
2492546809810.05371
5765379682116.99121
5970986285023.70410
6033089004642.77832
6314355619016.01660
6383260881160.55176
6451309048207.96484
4155668799049.01025
4071886159424.15137
4268428189011.73242
3886777686797.18604
4481530356245.15234
3706188080067.25488
3603118114575.37207
