p+0.04_10.7791_0 dE= 0.00814
p_uns_0.2_1000_136 dE= 0.67376
p_uns_0.2_1000_1378 dE= 0.62664
p_uns_0.2_1000_988 dE= 0.69683
p_uns_0.2_1000_997 dE= 1.10872
actual force   predicted force   difference
3590776632733.13916
2940854248625.88135
5272556179283.24609
3669077534682.56689
4083424083695.77441
5927605070336.86328
4152974880571.87744
3036477630926.63428
5401343930251.72363
5698164916641.26367
4400100549174.02148
3333463977357.97168
6275087831692.17383
5186378656981.66406
4198724132593.19482
5953321303838.54102
6334734163093.11133
4728795351216.02051
4657632105941.10449
5445965655033.91113
6404238188531.92578
4182147279609.01904
4550412729982.81836
6262092824492.20898
3712548649948.00342
4490905684637.41602
6092579025814.81543
4744799941340.52637
3957685657539.51270
6091989404126.66113
4104068272623.38379
4522780784712.45898
6209991967289.81055
4926691238101.64648
4228561056349.75684
5569208351478.59570
4377924167593.76611
3261946708468.03809
5281644295590.42383
3059008951748.63379
4077576324949.00293
5699257863771.00000
4925455441653.10156
4053667374824.67041
6198307276418.45312
6366230101717.03809
5943323372083.69141
5006892444166.15234
6598229631794.01562
5834928546364.71680
5229019849780.16797
5212082648535.24121
4838117474041.11133
6578763714635.35547
4829227870598.56836
4447861518381.88477
6488283101996.84766
4851413778277.26074
4537725381173.13281
6488031990842.62402
4867568523905.85840
4784261223908.16406
6253509874782.54883
4406061046601.09668
5386936062990.43848
6130879970417.53223
3387184144147.36768
5466178796203.24316
4966315601264.45312
2552285887441.41504
4097946475880.73389
5771164772340.13770
3232125013961.79443
4542296571249.04199
6127664255995.63477
4460164643867.44531
5559676279106.13574
6282474515761.04297
5113946191226.51074
5995139974262.55176
6286176588370.27441
5078546711628.69043
5666050247597.53320
6355836105379.18164
4702548431075.65527
5460263491771.93359
6427975627364.47168
4648022882590.71973
5424106048671.77930
6678382395491.52441
5424758817719.15918
4764168305668.55371
6722950175488.19531
5391572264497.56543
4884442162901.25391
6549778282904.95996
5692841677686.90625
5320895929479.13281
4107328770748.66748
4445239314672.94336
3260614236520.39502
5499805633073.11035
4149792693633.50146
3157810661469.22998
5715058698005.34473
4815163712429.37891
3949342167327.23730
5811489424969.91211
4784089891506.91797
5806265942273.27246
5200673371149.07910
5110035845033.29688
5017218593691.05957
5852427618320.35254
4674913170981.84668
5239187211453.95312
6030813683549.52051
6349282506642.15723
5487496739209.97363
4689410480583.30859
5032210459097.63574
5484504138671.22852
6693671619739.75781
5503707272423.57422
4946235273122.55273
6592301112415.83301
5210760440093.70410
4632362829719.57324
6335849314090.09473
4875357759395.74316
5573920637590.95215
4196217604530.02783
4026346810734.09229
4211744223239.66113
5357272172814.16602
5327224244855.77637
4489084891132.95508
3884085329894.95557
5298437992068.65918
4691070119324.23438
4252119668383.78857
4907135550349.85547
5392089835420.44727
4082673151830.61572
5633420766296.35254
4914057178005.91016
3998247274270.00928
5146955482806.94629
5763776397960.01367
4575630599987.98438
5168767221353.49707
5349298918727.42285
6163131284955.12598
4495642938092.24902
5573023820076.23926
6611034292186.00293
6829782580538.25293
5343856404958.49023
4507899063828.57227
5050582284584.37500
4609576541971.10547
6351869604149.95508
4388406384444.02490
4918858993002.46582
5754895748697.78125
4212735117593.71143
4613471082938.14551
5562953696645.00098
5352065388227.11328
4776536081308.05566
3998204996010.89941
4917331888241.55371
5252622981840.42969
3830160583802.83496
5369280705793.09277
4982409817141.56934
3731044497963.58398
5354121476030.82031
5090178513118.49902
4413759594826.44824
5684436095449.56250
5467819340572.31738
4819560947206.61035
4155517188239.67383
5437633157621.17871
6542784018860.28027
4474811017953.59473
5224625910297.03418
6886086014869.42188
5191911286513.93359
4949065486163.24512
6622896266575.79883
4607832553404.06445
6081458326144.13281
5653658240971.02246
5200731906828.35254
6063882595987.63672
4270056824194.33643
4918925483364.11230
4107147807751.88281
5864627425018.56152
5563065553651.36719
5046001197301.86426
4079516460232.75537
5542786365832.21680
5213819651470.95117
4062244645769.17969
5710528747066.83594
5114984555183.15723
4389820376822.52002
4439130087117.29980
5356685400983.42578
5909175970270.81055
6080252896091.33594
5482755700789.87402
3993137222063.95166
5140965263385.32910
4429347455259.00488
6325519353137.46289
6223335519317.60254
5570218898982.01953
4723772412209.36914
5772300420797.26270
6228777301800.20508
4663936425541.30664
5380058173808.73730
6426046182326.86133
4178159010762.60010
3846575487693.08691
4967265345498.62305
6275504764302.98047
4065138014392.83203
4948708978056.34766
5881381559031.51465
4250480969476.77490
5782708114144.97656
5269879372099.43945
5333659154652.89453
6118767633653.24414
4211561231190.41016
5360376699680.16504
6155906567493.75977
4157399178710.82275
3771402841082.52002
4764441316108.21484
6123819530061.56836
4203380089890.06787
5720497208426.23926
4753319120034.62695
6047897302340.84668
4913819622603.63965
4521315193426.25391
6499238040174.52148
5216734830406.25391
4491522765759.77832
6516595904701.70508
5349231823565.31641
4022028499005.47998
6310893422431.24707
4937151533505.01758
3476775527256.32324
5941402522446.32227
4702505286526.37402
3495028842606.42725
4120740709303.35547
4743650992564.36816
5863740584449.51465
4783487187027.98047
4121849745563.51123
6426864818692.12305
3854380575503.07031
4745602418079.34375
6595669711111.45508
3535597083567.22461
3837141326399.98975
6277445399130.07324
5682776517176.44629
3397451642589.97998
4174126285575.23242
4555237334524.00391
3727434341702.80078
5962811339582.35742
5178627666762.23438
4095844455987.05420
6479920914922.46094
5655183544226.13281
4102589703043.17041
6416177661031.96973
5155258779771.66504
6198500566231.82129
3743979035021.05127
3315385861611.62646
4503130983188.41797
5958338431197.75391
4545628005439.36426
3505275984774.57275
5812281673645.89355
4001998408963.07031
4372328479007.03271
6271292090038.13281
3788581806817.02734
4135882689931.40723
6632734332755.03613
4074643805957.01709
4836986692078.08105
6995987751051.16504
3875839062695.49170
5373424247518.23145
6612998317797.10352
6438204676171.27539
5444124796198.36523
4063362922368.81738
5491852345568.12793
4624856499736.79492
6704887448642.86328
6684182159371.74121
5911369258909.35059
5242525376632.28320
6312175916778.02441
6110422595681.87109
5307423121963.16992
5166919461316.26367
4625094889776.89160
6439607333173.05762
4676138262880.38867
3704840680389.79297
6222802900162.01074
3529764915981.48340
4682062521301.59473
6220931566229.20703
3960735329042.67627
4587407442686.24609
6764472034793.11133
5342263654802.98145
4789003748446.51465
6463728953255.97070
5663136804613.29297
6313582552292.81445
4418403067136.75879
6433726725746.87207
5271286374268.36133
4268859721790.43066
6616069767653.97754
5235655921896.80664
4849655343454.35352
5929599211618.24707
5682254080007.24902
6598872032707.43652
6086704603550.71680
5887968940025.95020
6821775818069.78027
5487950444791.65723
5117312903629.50879
7049133275757.67871
4873215694036.64941
4094524233955.65479
6739194278924.10645
3764691372932.47803
4812992581485.51367
6359516767849.90234
5086296563311.28125
6339895962355.53027
4361187850274.74854
4882399534746.25586
5461034450824.90625
6342158498502.19141
6063777003643.28613
5846070016796.87305
4434252372580.28906
3778518986906.21826
5040296012064.85059
6377189939758.10254
3955259428277.37012
4777677274258.16504
6507692218173.51953
5524152129916.09082
4895856542332.39258
6554332607093.27441
6744648158670.54688
6161324883748.00879
5485772895571.80176
5805433827193.41992
5211149228850.46680
7079894759518.49316
4485638248989.42773
5147779120876.53223
6858268491462.40723
4804154584513.40137
4090321033199.39551
6493371961620.79492
4497232583198.29785
4976361573288.83984
6404457154825.86426
6454096355148.73535
5380833402414.59277
4447193134574.71289
4155318523526.46924
5801486934952.03809
6128313366041.26758
6061922567756.42090
3240731717197.83594
5115580282987.30176
4259020035195.32422
2754733204085.35205
6140034196202.86230
3586687584328.66064
4624416915645.68945
6156181961710.67090
5589072735328.24023
6101548688439.84961
4623796392716.78711
5757101096873.75488
4965921744164.16602
6178723504790.97266
4578790779781.71289
5271642732533.02148
6110644958345.78711
4902121469022.17871
4071726355218.67627
5985733923195.39453
4970364485089.21875
4154285030154.70264
6209713989251.96680
5040445172448.09473
4499097574019.62988
6385488478197.87207
5386798516945.61523
4558864879870.05078
6453450924467.13184
3981756767882.44629
5415358402509.47070
5786234905506.76074
5675849000134.65234
3290829788267.37939
4312552174124.18457
3299798695634.74951
3983797368114.25342
5647904470965.24316
4611373641992.55762
4030148287763.37500
5649209216101.41699
4595691922452.32422
4921970281883.00684
5641553010118.42285
5447622504429.29492
4467290988657.80664
4788838622978.58789
4699300409459.35742
4074474491813.13379
5231751599961.16602
4126424486024.82715
4722835355921.66504
5706209189110.70801
5043940260064.54395
4301394721015.97266
6419086872410.93848
5320697911071.72559
4699313302818.14648
6953870932940.26660
5233382850323.45703
4973585795772.18066
6594176722912.97461
5818589396259.73047
5080224403040.06445
4574087598042.66016
4278199807972.88379
4513637419623.61816
5614845798643.89844
5700861632574.25195
4665542456140.01562
4141417140193.48682
5787518308648.09082
4852442503463.24316
4219375644184.52051
5567200312348.06738
4802644931382.12207
4074231953322.96973
4600828098904.40527
5034943580272.95703
4195767410108.94385
4739172148159.35449
4285910860748.82178
5261513580489.68750
3935876790654.65186
5293060164677.49609
6498621854625.65137
5517287310323.43652
4384133708584.63232
7252571916408.92383
7207745931997.24121
5611790926276.92871
5087527864957.66113
5281010555386.44727
5644433460229.07031
6598900690851.44336
6142033943559.97852
5723494020251.39160
4794388411246.17773
5439055948298.96582
6259986070810.22852
4483863042829.95605
6234116490384.35938
5443581573662.87891
4362124933458.14746
5379764964807.54590
5899726642818.26758
4312622974847.28711
5315257116362.76172
5178716263589.67969
4393807950454.45215
5185249991036.52637
5354260714155.97461
4254872890449.35938
5638538664956.31250
6160214773368.91211
3972244623402.21338
4399473638112.11035
5536816018311.46094
6852694531941.54102
5147102308466.33203
5703281011261.50098
6985439282975.83594
6657889069561.86035
6142631658975.10840
5345938928133.79492
6216464604037.74121
6563167417496.93652
4926958771350.22852
5837204490349.56543
6778233540729.69238
4463927737137.74805
5769297227929.70996
6631340495988.78516
4307219825275.18945
5940335346500.81738
6086412891308.56641
4379992781195.89990
5418305296699.32422
6007007501733.31445
4470090106213.44629
5311277576677.79297
5898983312201.21582
4299868518995.90137
5083252463232.52344
4203858410704.87109
6391886089438.78516
5919477936269.65625
5645517154701.88477
4588770248225.64844
5130800834935.43164
5766877806803.25684
6029362766548.93262
5934418202520.07129
6478395676820.59180
5088918850225.73828
5947543338957.48340
6740248157036.69824
4764616596992.91797
5752965558214.29785
6815436556574.55371
4203340657279.16406
6641801233003.89258
5599867161535.56543
3798619253382.66064
6204650860162.35352
5722668371995.52930
3868967044054.43018
5100757632945.92773
4111029052105.26270
6519686678057.10547
4725300198315.79688
4204871277042.70703
6681505740499.63965
4505456192892.18359
4024833617168.75293
6967784225815.89258
4121185089076.09766
5160218278825.74805
6375424044097.68262
5292924464590.34180
4544887363586.14648
6241539329835.68359
5427975876408.11133
6658064175354.00488
4711382675772.01660
6728709970027.04688
5755370754981.59668
4737771331875.27344
5770791178330.54883
6471800458987.87598
4445099845860.71875
3776276718135.93799
5301609230508.54199
6335715599125.94922
6112009203238.44043
5070313897755.68066
3440316330424.24854
6501475039834.82617
4601135028777.05078
3702215202399.66797
3960903153271.15283
4236383821162.18945
7031924767120.44629
3852449390660.83789
4899228941838.39551
7166435414356.21777
3906155357341.95117
5817399083059.27051
6936130959866.10059
6278657010811.28418
6624018310614.92188
4231397761056.70605
5946419653997.11133
6946662242563.47754
4771806974447.69336
6080883093842.34863
5161251516530.16211
7010158548398.65332
6046855768057.02344
5631477918549.32910
6715862761465.07227
6329416246514.02734
5952303448430.66406
5268854192972.19629
4338614929799.96582
5329249171276.24121
6369976756106.94531
3717233993239.27393
4908137575293.05078
6383586806069.42871
3753813945787.08447
4498630043176.05957
6853217388447.45605
4620657310046.91309
5206908115058.65820
6680910806368.43848
6824734135658.22949
6119298560201.83594
4599115896015.03223
6261894500044.69141
6924023157392.45703
4628054642533.41797
7077695886278.89746
5939087983836.30762
5023152629552.64355
6212328199076.59961
6950448392159.72070
5600315691634.79688
6629322481217.08887
6559160314043.63672
6154568289437.00195
5598434454063.71191
6008703622457.54199
7089258052935.02637
5297626164539.50586
4456584529304.72559
7011977704175.36133
6463633144748.92285
4997927461851.50293
3569075518402.11475
5033791282036.06934
3852051072996.78711
6264308869959.18164
4956098320251.11523
5204881509580.39258
5971465182761.04688
6052790617851.08398
6231344503844.29004
5063809275542.18750
6809727300346.84375
5762454267420.94434
4865862046685.47754
5045953539116.72070
5296974849917.21875
6874046657287.46484
5406960842934.68066
5777105777076.42969
6705650857891.84766
5993160650556.31250
6159085366510.80664
6884047652526.64941
7521061796794.31445
6031833538853.14453
5544576729113.62988
4484204389998.41309
5414677433660.19141
7512576735116.54199
4829360812204.16406
3505143046604.06836
6841345878488.51172
4864169022284.97949
3748873227940.83008
6127393554750.70703
4808124285234.29297
4214341953345.12549
5808245789417.80762
4540042510407.96582
5552931243608.41309
6065980441818.44043
6394774127625.15234
5472421607984.59180
4179974160379.42285
6440421875834.32617
3740133089459.74414
4831985829748.82031
4772680977094.89258
4019305751423.34814
6331349675676.94922
5539222819446.08398
4822747274639.26465
6367926534457.83887
5705465885281.94531
5201829711608.77051
6896638016197.59961
5254480315654.65234
4651011890305.51855
7058731465105.64355
4588374440394.69531
3683973042090.16504
6531469971886.58203
4365620767723.36670
3443048939042.99512
5905485692249.87988
3507057930507.61279
4437305150610.22461
5700836351832.33789
5206329275299.63086
4073359574629.14453
6068118986934.94141
5860989971491.02637
5721528263024.12109
3903048394151.98486
3111205712866.32178
4767869075656.65332
5957113479993.86035
2675824571368.19629
3976900875414.27002
5904846778175.77441
4534116720033.55273
3383480358725.26416
5882984480939.11719
4229195174136.83301
5792758933689.36328
5559749031337.93750
4366880522449.81641
5328160797753.43555
5974982717255.82129
3738363186667.60645
4581059829515.53906
5697529361182.44531
4114030810046.28076
3121212914875.46631
5437553996956.45898
4272505936849.75879
3400921690564.43359
5855634001784.65723
4848360014790.75293
4198638296875.61035
6607045867323.49707
5378531441621.39062
4643707690326.56543
6633098938736.13281
4263015580954.97949
5371436730060.01270
6012326790722.64258
3607094196918.50146
4415534377541.83203
5851815864214.78125
4212494476924.32129
3508578744843.11182
5911255106050.60840
3992771395422.52930
4812925243722.55566
6018992978837.87012
4336372989451.63086
5024122719146.73047
5853162426878.03516
4678185242484.50586
4100829615773.46094
5266573023347.34277
4191933301978.86328
3450303747461.72803
5136417719775.73926
4632361319401.86328
3391642163561.36621
6169888417075.71387
5048746378750.34570
3957842469719.51465
7186516645545.92578
7498999337728.30566
5553572939225.82324
4950466041523.98242
5557840146230.28906
5601357246680.53027
6967273069667.63672
6254505069007.07910
5693243604003.00879
5050185962044.72266
5039680065632.29395
4777319715059.54297
6370414920024.05078
6569959377180.72754
5079302907996.21387
4714264949431.61035
4799211451266.10547
5248369436802.00977
6373674979700.91797
5042042965381.76172
4833310751334.21289
5536880025162.91797
4714455474114.77246
4144518670981.27832
5221309581095.36426
5177500163975.35449
3599799524295.99512
6159042621241.41309
3877443113848.06641
5265255750833.70508
7123935268011.19434
5754789995768.72852
4927386816219.94336
7579238301652.25195
5766916729201.74121
6155780335898.91992
7291906275245.84668
6515346309378.49609
6671927839715.52637
5680527777418.83984
6080119015000.70801
6888829379162.35938
5184381764460.24414
7049552209480.04395
5915751620883.15137
4900221744718.59961
6082061288971.23340
6764086781223.91016
4804479080406.36523
5773563428476.93066
6111176685316.29102
4884715995276.55469
5138564670464.25391
4568068298320.38086
5725975004763.14941
4006063524961.36182
5014863007426.68262
6319013779645.53418
5370857747665.06641
4237371073104.70459
6443501545515.98535
6720968243310.81055
5690787716599.74414
5147036373320.13672
5770257803012.45703
6301275417730.46289
6611399776783.23145
6452084369570.22070
6834549888739.92969
5546982955103.79980
6262533507678.70020
7086541140090.51465
5001530976789.59570
6171141939767.87988
7129640148936.63867
4530667925088.54590
6457611280544.62402
6715036325169.89258
4255004046927.97168
6730629576954.66016
5775967717256.64941
4278036815527.06934
4497861622142.12402
4698131222544.71094
6633600846324.17480
4608234970116.67285
3861236965295.52100
6963832822263.34961
4135110534057.72217
5352839037432.77734
6518657233569.36133
6020110662338.28516
6083338993416.66992
4790237510944.03125
6604657140684.00098
5752550870089.72266
5380860626264.07715
6059027413723.94336
6938977228698.32227
5117836127548.24121
6050414188597.01367
6924659805442.95605
4929111457209.94043
5973960037156.42969
6748598153482.77539
4447028109070.42188
6024446033137.23730
6455471337557.19531
3829396595276.05664
5367142775930.28418
3605963768803.75391
6732649054657.90137
4587797291866.37988
3690613944087.79492
7068790117678.92676
3690613944087.79492
4587797291866.38184
7068790117678.92969
5367142775930.28223
3605963768803.75391
6732649054657.89941
6455471337557.19434
6024446033137.24023
3829396595276.05664
5973960037156.42969
4447028109070.41992
6748598153482.77734
6050414188597.01562
6924659805442.95996
4929111457209.94043
6059027413723.94629
6938977228698.32422
5117836127548.24316
5752550870089.72266
5380860626264.08008
6604657140684.00391
6083338993416.67188
6020110662338.28613
4790237510944.03223
5352839037432.77930
4135110534057.72510
6518657233569.35742
3861236965295.51807
4608234970116.67188
6963832822263.35352
4497861622142.12695
4698131222544.71582
6633600846324.17871
6730629576954.66016
5775967717256.65137
4278036815527.07031
6457611280544.62402
6715036325169.89355
4255004046927.97021
4530667925088.54785
6171141939767.87988
7129640148936.64355
6262533507678.70215
7086541140090.51465
5001530976789.59863
6452084369570.22363
6834549888739.93066
5546982955103.80273
6611399776783.23145
6301275417730.45996
5770257803012.45703
6720968243310.81445
5690787716599.74121
5147036373320.13477
6443501545515.98730
5370857747665.06934
4237371073104.70898
5014863007426.68555
4006063524961.36523
6319013779645.53516
4568068298320.37793
5138564670464.25586
5725975004763.15039
6111176685316.29199
5773563428476.93164
4884715995276.55762
6764086781223.90820
6082061288971.23340
4804479080406.36719
5915751620883.15137
4900221744718.60059
7049552209480.04199
5184381764460.24414
6080119015000.70801
6888829379162.36035
6671927839715.52637
6515346309378.49219
5680527777418.83398
5766916729201.73926
6155780335898.91992
7291906275245.84570
4927386816219.94141
5754789995768.72266
7579238301652.24902
3877443113848.06787
5265255750833.70508
7123935268011.19434
5177500163975.35645
3599799524295.99707
6159042621241.41016
4144518670981.27734
4714455474114.77148
5221309581095.36523
4833310751334.21289
5042042965381.75977
5536880025162.91211
6373674979700.91602
5248369436802.00781
4799211451266.10840
6569959377180.72461
5079302907996.21289
4714264949431.61035
5039680065632.29297
4777319715059.54395
6370414920024.05469
5050185962044.71973
5693243604003.00488
6254505069007.07812
5557840146230.29395
5601357246680.53223
6967273069667.63867
5553572939225.82715
4950466041523.98242
7498999337728.30566
5048746378750.34473
3957842469719.51367
7186516645545.92480
3391642163561.36865
4632361319401.86621
6169888417075.71484
4191933301978.86279
3450303747461.72998
5136417719775.74121
4678185242484.50586
4100829615773.46191
5266573023347.34375
5024122719146.73340
4336372989451.63135
5853162426878.03516
3992771395422.52490
4812925243722.55762
6018992978837.86719
3508578744843.10791
4212494476924.32178
5911255106050.60742
4415534377541.83008
3607094196918.50195
5851815864214.78027
6012326790722.64258
5371436730060.01270
4263015580954.97852
4643707690326.56641
5378531441621.39062
6633098938736.12891
4848360014790.75586
4198638296875.61035
6607045867323.49707
4272505936849.76221
5855634001784.65723
3400921690564.43262
4114030810046.28125
3121212914875.46631
5437553996956.45996
4581059829515.53906
3738363186667.60938
5697529361182.45215
4366880522449.81641
5328160797753.43652
5974982717255.82520
4229195174136.83350
5792758933689.36230
5559749031337.93945
3383480358725.26025
4534116720033.55371
5882984480939.11621
2675824571368.19287
3976900875414.26904
5904846778175.77148
3111205712866.32422
4767869075656.65332
5957113479993.86621
3903048394151.98730
5860989971491.02930
5721528263024.12109
4073359574629.14600
5206329275299.63281
6068118986934.94336
4437305150610.22559
3507057930507.61279
5700836351832.33398
4365620767723.36914
3443048939042.99609
5905485692249.88184
4588374440394.69434
3683973042090.16357
6531469971886.58594
5254480315654.65430
4651011890305.51953
7058731465105.64746
5201829711608.77246
5705465885281.94531
6896638016197.60254
5539222819446.08594
4822747274639.26562
6367926534457.83984
4019305751423.34814
4772680977094.89648
6331349675676.94922
3740133089459.74561
6440421875834.32324
4831985829748.82129
6394774127625.15527
5472421607984.58887
4179974160379.42529
5552931243608.41406
6065980441818.44141
4540042510407.96387
4808124285234.29297
4214341953345.12402
5808245789417.80859
4864169022284.97754
3748873227940.82861
6127393554750.70508
4829360812204.16406
3505143046604.06934
6841345878488.51172
5414677433660.18945
4484204389998.41699
7512576735116.54102
6031833538853.14453
5544576729113.62793
7521061796794.31543
5993160650556.31348
6159085366510.80957
6884047652526.64941
5777105777076.43066
5406960842934.68359
6705650857891.84570
5296974849917.21973
5045953539116.72266
6874046657287.46875
6809727300346.84570
5762454267420.94336
4865862046685.47754
6052790617851.08301
6231344503844.29004
5063809275542.18945
4956098320251.11426
5204881509580.38965
5971465182761.04590
5033791282036.06836
3852051072996.78809
6264308869959.18652
3569075518402.11230
4997927461851.50293
6463633144748.92285
5297626164539.50684
4456584529304.72852
7011977704175.35840
6008703622457.54199
5598434454063.71094
7089258052935.02637
6629322481217.08789
6559160314043.63672
6154568289437.00098
6950448392159.71875
6212328199076.60059
5600315691634.79980
7077695886278.90137
5939087983836.30859
5023152629552.64062
6261894500044.69531
6924023157392.45703
4628054642533.41992
6824734135658.23145
6119298560201.83594
4599115896015.03223
5206908115058.65332
4620657310046.90820
6680910806368.43555
3753813945787.08301
4498630043176.05859
6853217388447.45508
3717233993239.27148
4908137575293.04883
6383586806069.42773
5329249171276.24414
4338614929799.96631
6369976756106.94434
6329416246514.02539
5952303448430.66504
5268854192972.19238
6046855768057.02246
6715862761465.07031
5631477918549.32910
7010158548398.65234
6080883093842.35059
5161251516530.16113
6946662242563.47559
5946419653997.11328
4771806974447.69434
6624018310614.92285
6278657010811.28516
4231397761056.70752
6936130959866.10352
5817399083059.27051
3906155357341.95215
4899228941838.39453
3852449390660.83789
7166435414356.21484
3960903153271.15283
4236383821162.18799
7031924767120.44336
3702215202399.66846
4601135028777.05078
6501475039834.82324
5070313897755.68262
6112009203238.44043
3440316330424.25049
3776276718135.93555
5301609230508.54199
6335715599125.94434
4445099845860.71875
5770791178330.54883
6471800458987.87891
6728709970027.04297
5755370754981.59570
4737771331875.27637
5427975876408.11035
4711382675772.01953
6658064175354.00488
4544887363586.15039
5292924464590.34473
6241539329835.68164
4121185089076.10010
5160218278825.74805
6375424044097.68359
6967784225815.89062
4505456192892.18359
4024833617168.75146
4725300198315.79785
4204871277042.70801
6681505740499.63574
4111029052105.26416
5100757632945.92676
6519686678057.10254
6204650860162.35449
5722668371995.53223
3868967044054.43311
6641801233003.89160
5599867161535.56543
3798619253382.66162
6815436556574.55469
5752965558214.29785
4203340657279.16455
5947543338957.48340
6740248157036.69824
4764616596992.91895
5934418202520.07227
6478395676820.58789
5088918850225.73535
6029362766548.93457
5766877806803.26270
5130800834935.43164
5919477936269.65527
5645517154701.88477
4588770248225.65137
4203858410704.87354
5083252463232.52637
6391886089438.78320
5311277576677.79199
5898983312201.21484
4299868518995.90234
4470090106213.44629
5418305296699.32129
6007007501733.31641
5940335346500.82031
6086412891308.56934
4379992781195.90381
5769297227929.71191
6631340495988.78516
4307219825275.18848
6778233540729.69336
5837204490349.56738
4463927737137.74902
6216464604037.74121
6563167417496.93457
4926958771350.23047
6142631658975.10547
6657889069561.85840
5345938928133.79395
5147102308466.33203
5703281011261.49707
6985439282975.83594
4399473638112.11328
5536816018311.46191
6852694531941.54102
5638538664956.31055
6160214773368.91211
3972244623402.20752
4254872890449.35840
5185249991036.52539
5354260714155.96973
5315257116362.76074
5178716263589.67676
4393807950454.45410
5379764964807.54688
5899726642818.26953
4312622974847.28711
5443581573662.87695
6234116490384.35742
4362124933458.14600
5439055948298.96973
6259986070810.23242
4483863042829.95801
6142033943559.98047
5723494020251.39551
4794388411246.17871
5281010555386.44727
5644433460229.06738
6598900690851.44824
7207745931997.24023
5611790926276.92676
5087527864957.65723
5517287310323.43359
4384133708584.63232
7252571916408.92383
6498621854625.65137
5293060164677.49707
3935876790654.65137
4285910860748.82178
4739172148159.35449
5261513580489.68555
4600828098904.40527
5034943580272.95508
4195767410108.94580
4802644931382.12305
5567200312348.06934
4074231953322.97217
5787518308648.08887
4852442503463.24219
4219375644184.52393
5700861632574.25000
4665542456140.01270
4141417140193.48633
4513637419623.61621
4278199807972.88232
5614845798643.89844
4574087598042.66016
5080224403040.06152
5818589396259.72949
4973585795772.17871
5233382850323.45898
6594176722912.97266
5320697911071.72363
4699313302818.14648
6953870932940.26562
5043940260064.54199
4301394721015.97119
6419086872410.93848
4722835355921.66113
4126424486024.82666
5706209189110.70508
4699300409459.35645
4074474491813.13428
5231751599961.16504
4467290988657.80957
4788838622978.59082
5447622504429.29297
4595691922452.32520
4921970281883.01074
5641553010118.42285
4030148287763.37354
4611373641992.56055
5649209216101.41699
3983797368114.25244
3299798695634.75049
5647904470965.24219
3290829788267.38184
4312552174124.18457
5675849000134.65723
5415358402509.47168
5786234905506.76074
3981756767882.44629
5386798516945.61523
4558864879870.05273
6453450924467.12988
4499097574019.62598
5040445172448.09375
6385488478197.87109
4154285030154.70215
4970364485089.21582
6209713989251.96289
5985733923195.39453
4902121469022.17676
4071726355218.67822
4578790779781.71484
5271642732533.01855
6110644958345.79395
4965921744164.16602
5757101096873.75781
6178723504790.97852
5589072735328.24121
6101548688439.84766
4623796392716.79004
3586687584328.65918
4624416915645.68945
6156181961710.66797
2754733204085.35693
4259020035195.32568
6140034196202.86719
3240731717197.84229
5115580282987.30273
6061922567756.42578
4155318523526.46826
5801486934952.03906
6128313366041.26855
5380833402414.59570
4447193134574.71289
6454096355148.73633
4976361573288.83887
4497232583198.29395
6404457154825.86133
4804154584513.40039
4090321033199.39502
6493371961620.79688
5147779120876.53125
4485638248989.42969
6858268491462.41211
5805433827193.41699
5211149228850.46582
7079894759518.49316
6744648158670.54883
6161324883748.01270
5485772895571.80371
4895856542332.39551
5524152129916.09277
6554332607093.27637
3955259428277.37061
4777677274258.16699
6507692218173.52344
3778518986906.22070
5040296012064.85254
6377189939758.10742
6063777003643.28906
5846070016796.87109
4434252372580.28809
4882399534746.25684
5461034450824.90723
6342158498502.18945
6339895962355.53223
5086296563311.27930
4361187850274.74561
3764691372932.47607
4812992581485.51172
6359516767849.89746
4873215694036.64941
4094524233955.65039
6739194278924.10547
5487950444791.65234
5117312903629.50488
7049133275757.67578
6086704603550.71680
5887968940025.95020
6821775818069.77930
6598872032707.43457
5929599211618.24609
5682254080007.25000
5235655921896.80859
4849655343454.35254
6616069767653.98145
5271286374268.36426
4268859721790.43262
6433726725746.87598
5663136804613.29199
6313582552292.81445
4418403067136.75391
5342263654802.97852
4789003748446.51465
6463728953255.97363
4587407442686.24316
3960735329042.67236
6764472034793.10938
6220931566229.20898
3529764915981.48340
4682062521301.59375
4676138262880.38770
3704840680389.78955
6222802900162.01172
5166919461316.26270
4625094889776.88672
6439607333173.05566
6312175916778.02441
6110422595681.86914
5307423121963.16797
5911369258909.34961
5242525376632.28516
6684182159371.73926
5491852345568.13086
4624856499736.79688
6704887448642.85840
5444124796198.36914
4063362922368.82031
6438204676171.27930
6612998317797.10547
5373424247518.24023
3875839062695.49463
4074643805957.01611
4836986692078.08105
6995987751051.16309
4135882689931.40576
3788581806817.02637
6632734332755.03711
4372328479007.03369
4001998408963.06982
6271292090038.13281
3505275984774.57178
4545628005439.36133
5812281673645.89258
5958338431197.75391
4503130983188.41602
3315385861611.62646
3743979035021.05127
5155258779771.66504
6198500566231.82715
4102589703043.17090
5655183544226.13281
6416177661031.97461
5178627666762.23242
4095844455987.05615
6479920914922.45996
3727434341702.80420
4555237334524.00586
5962811339582.35742
4174126285575.23877
3397451642589.98242
5682776517176.44629
3837141326399.99219
3535597083567.22803
6277445399130.07324
3854380575503.07275
4745602418079.34668
6595669711111.45801
4121849745563.51172
4783487187027.98145
6426864818692.11914
4120740709303.35645
4743650992564.36914
